,zillow_id,address,zipcode,latitude,longitude,sqft,lot,bed,bath,home_type,year_built,last_sold_date,last_sold_price,dist_to_public_trans
8146,25062185.0,"7818 SAINT RAYMOND CT, DUBLIN, CA",94568.0,37.7115614,-121.9407424,1438.0,6597.0,3.0,2.0,SingleFamily,1976.0,04/29/1998,267000.0,1.0640429771380526
8147,25062184.0,"7810 SAINT RAYMOND CT, DUBLIN, CA",94568.0,37.7115239,-121.940974,1608.0,6542.0,4.0,2.0,SingleFamily,1976.0,06/28/2016,855000.0,1.070294921253142
8148,25062183.0,"7802 SAINT RAYMOND CT, DUBLIN, CA",94568.0,37.7114748,-121.9411587,1608.0,7165.0,4.0,2.0,SingleFamily,1976.0,07/08/2009,528000.0,1.0743704840869541
8149,25062181.0,"11782 DUBLIN GREEN DR, DUBLIN, CA",94568.0,37.7114099,-121.9415957,1438.0,6537.0,3.0,2.0,SingleFamily,1976.0,,,1.0869823333663804
8150,25062180.0,"11774 DUBLIN GREEN DR, DUBLIN, CA",94568.0,37.7113689,-121.9418508,2337.0,6547.0,4.0,2.5,SingleFamily,1976.0,,,1.0943708095122329
8151,25062166.0,"7839 PEPPERTREE RD, DUBLIN, CA",94568.0,37.711508,-121.9422163,2039.0,7000.0,4.0,2.5,SingleFamily,1964.0,03/15/2001,550000.0,1.1150687170596574
8152,25063580.0,"7965 GUNSHOT CT, DUBLIN, CA",94568.0,37.70877460000001,-121.9367335,1038.0,8386.0,3.0,2.0,SingleFamily,1960.0,,,0.7768266012266686
8153,25063581.0,"7985 GUNSHOT CT, DUBLIN, CA",94568.0,37.7086078,-121.9369555,1656.0,9018.0,4.0,2.0,SingleFamily,1960.0,,,0.7750826004367553
8154,25062015.0,"11688 SILVERGATE DR, DUBLIN, CA",94568.0,37.709673,-121.943725,1795.0,7095.0,5.0,2.5,SingleFamily,1963.0,03/09/2000,350000.0,1.089825750274365
8155,25062223.0,"11889 DUBLIN GREEN DR, DUBLIN, CA",94568.0,37.70967570000001,-121.9394904,1338.0,8653.0,3.0,2.0,SingleFamily,1976.0,08/04/2015,753000.0,0.9208993907632662
8156,25062396.0,"7262 TINA PL, DUBLIN, CA",94568.0,37.7014328,-121.9465766,2220.0,10354.0,4.0,3.0,SingleFamily,1966.0,04/06/2016,935000.0,1.011436360448421
8157,25062397.0,"7258 TINA PL, DUBLIN, CA",94568.0,37.7012611,-121.9468153,2031.0,10576.0,4.0,3.0,SingleFamily,1965.0,11/16/2012,567000.0,1.0231639735707414
8158,25062398.0,"7254 TINA PL, DUBLIN, CA",94568.0,37.7012533,-121.9471134,2500.0,11761.0,5.0,3.0,SingleFamily,1965.0,03/15/2010,622000.0,1.0393626975152703
8159,25062399.0,"7250 TINA PL, DUBLIN, CA",94568.0,37.7010549,-121.9473455,2244.0,14451.0,4.0,3.0,SingleFamily,1966.0,04/30/2010,699500.0,1.050765630926079
8160,25062692.0,"11360 RAMPART DR, DUBLIN, CA",94568.0,37.6999943,-121.9476837,2068.0,10921.0,4.0,2.0,SingleFamily,1965.0,09/25/2014,740000.0,1.065607138156362
8161,25062386.0,"11417 BETLEN DR, DUBLIN, CA",94568.0,37.6999842,-121.9466616,1901.0,10349.0,4.0,3.0,SingleFamily,1966.0,03/01/2002,515000.0,1.0095938658654455
8162,25062449.0,"7331 KOLB PL, DUBLIN, CA",94568.0,37.70352800000001,-121.94406709999998,2220.0,8712.0,4.0,3.0,SingleFamily,1964.0,06/10/2015,888365.0,0.90545141115657
8163,25062550.0,"11603 CIRCLE WY, DUBLIN, CA",94568.0,37.7005441,-121.9418826,2151.0,7499.0,4.0,2.0,SingleFamily,1964.0,07/29/1986,165000.0,0.749560821756586
8164,25062391.0,"11397 DILLON WY, DUBLIN, CA",94568.0,37.701387,-121.9476494,2068.0,10326.0,4.0,2.0,SingleFamily,1965.0,10/24/1980,74000.0,1.0695224462787165
8165,25062392.0,"11411 DILLON WY, DUBLIN, CA",94568.0,37.70154760000001,-121.94740520000002,1668.0,10132.0,3.0,2.0,SingleFamily,1966.0,,,1.057451788749504
8166,25062393.0,"11425 DILLON WY, DUBLIN, CA",94568.0,37.7016361,-121.9471671,2220.0,8028.0,5.0,3.0,SingleFamily,1966.0,10/21/1987,220000.0,1.0452339419745829
8167,25062701.0,"7085 INCLINED PL, DUBLIN, CA",94568.0,37.700276,-121.9489278,2779.0,19019.0,2.0,2.5,SingleFamily,1987.0,03/24/1989,560000.0,1.1342198375414791
8168,25064421.0,"7561 ASHFORD WY, DUBLIN, CA",94568.0,37.7246719,-121.9339521,1066.0,6999.0,3.0,2.0,SingleFamily,1963.0,,,1.7466326113163162
8169,25064422.0,"7573 ASHFORD WY, DUBLIN, CA",94568.0,37.7246297,-121.9341861,1338.0,6969.0,4.0,2.0,SingleFamily,1963.0,05/22/2017,755000.0,1.7461159348523032
8170,25064423.0,"7585 ASHFORD WY, DUBLIN, CA",94568.0,37.7245884,-121.9344278,1424.0,6999.0,3.0,2.0,SingleFamily,1963.0,09/17/2013,500000.0,1.7458408860537151
8171,25064424.0,"7597 ASHFORD WY, DUBLIN, CA",94568.0,37.7245132,-121.934651,1386.0,6999.0,3.0,2.0,SingleFamily,1963.0,07/28/2000,305000.0,1.7431765827494772
8172,25064425.0,"7609 ASHFORD WY, DUBLIN, CA",94568.0,37.72446,-121.9348865,1338.0,6999.0,4.0,2.0,SingleFamily,1963.0,05/30/2003,426000.0,1.7422341476719354
8173,25065868.0,"6362 EBENSBURG LN, DUBLIN, CA",94568.0,37.7067744,-121.9193718,1592.0,6027.0,4.0,2.0,SingleFamily,1966.0,,,0.6858766855689664
8174,25063120.0,"8275 VOMAC RD, DUBLIN, CA",94568.0,37.7172092,-121.9379435,1321.0,7591.0,4.0,2.0,SingleFamily,1960.0,,,1.3158800825874204
8175,25063119.0,"8267 VOMAC RD, DUBLIN, CA",94568.0,37.717037,-121.9377987,1321.0,8315.0,4.0,2.0,SingleFamily,1960.0,03/29/2017,739000.0,1.3018135125653658
8176,25063117.0,"8330 FERNCLIFF CT, DUBLIN, CA",94568.0,37.7172856,-121.9375012,1116.0,6980.0,3.0,2.0,SingleFamily,1960.0,05/04/2016,745000.0,1.311133164166405
8177,,"6450 DOUGHERTY RD APT 532, DUBLIN, CA",,,,,,,,,,,,0.9581350995834408
8178,,"6450 DOUGHERTY RD APT 424, DUBLIN, CA",,,,,,,,,,,,0.9214599223141342
8179,,"6450 DOUGHERTY RD APT 434, DUBLIN, CA",,,,,,,,,,,,0.9217906250864332
8180,,"6450 DOUGHERTY RD APT 415, DUBLIN, CA",,,,,,,,,,,,0.9267404524047992
8181,,"6450 DOUGHERTY RD APT 425, DUBLIN, CA",,,,,,,,,,,,0.9269274381630528
8182,,"6450 DOUGHERTY RD APT 435, DUBLIN, CA",,,,,,,,,,,,0.9272563513108856
8183,,"6450 DOUGHERTY RD APT 417, DUBLIN, CA",,,,,,,,,,,,0.9313235069722128
8184,,"6450 DOUGHERTY RD APT 427, DUBLIN, CA",,,,,,,,,,,,0.9315038328610198
8185,,"6450 DOUGHERTY RD APT 317, DUBLIN, CA",,,,,,,,,,,,0.90359940254887
8186,,"6450 DOUGHERTY RD APT 327, DUBLIN, CA",,,,,,,,,,,,0.9006004571344239
8187,,"6450 DOUGHERTY RD APT 337, DUBLIN, CA",,,,,,,,,,,,0.8978975266251077
8188,,"6450 DOUGHERTY RD APT 328, DUBLIN, CA",,,,,,,,,,,,0.8940869224601571
8189,,"6450 DOUGHERTY RD APT 338, DUBLIN, CA",,,,,,,,,,,,0.8895990542051514
8190,,"6450 DOUGHERTY RD APT 325, DUBLIN, CA",,,,,,,,,,,,0.8927394876013272
8191,,"6450 DOUGHERTY RD APT 335, DUBLIN, CA",,,,,,,,,,,,0.8882476090276341
8192,,"6450 DOUGHERTY RD APT 233, DUBLIN, CA",,,,,,,,,,,,0.8578079762057607
8193,,"6450 DOUGHERTY RD APT 218, DUBLIN, CA",,,,,,,,,,,,0.8730046622277385
8194,,"6450 DOUGHERTY RD APT 228, DUBLIN, CA",,,,,,,,,,,,0.8732047497828468
8195,,"6450 DOUGHERTY RD APT 238, DUBLIN, CA",,,,,,,,,,,,0.8735460090930538
8196,,"6450 DOUGHERTY RD APT 111, DUBLIN, CA",,,,,,,,,,,,0.7898355346901981
8197,,"6450 DOUGHERTY RD APT 121, DUBLIN, CA",,,,,,,,,,,,0.7920435544109418
8198,,"6450 DOUGHERTY RD APT 131, DUBLIN, CA",,,,,,,,,,,,0.7941496087836439
8199,,"6450 DOUGHERTY RD APT 931, DUBLIN, CA",,,,,,,,,,,,1.0869906919100114
8200,,"6450 DOUGHERTY RD APT 912, DUBLIN, CA",,,,,,,,,,,,1.0930056230431733
8201,,"6450 DOUGHERTY RD APT 922, DUBLIN, CA",,,,,,,,,,,,1.0900077503854542
8202,,"6450 DOUGHERTY RD APT 932, DUBLIN, CA",,,,,,,,,,,,1.0872981421261112
8203,,"6450 DOUGHERTY RD APT 920, DUBLIN, CA",,,,,,,,,,,,1.082078964432526
8204,,"6450 DOUGHERTY RD APT 930, DUBLIN, CA",,,,,,,,,,,,1.0770543724523451
8205,,"6450 DOUGHERTY RD APT 923, DUBLIN, CA",,,,,,,,,,,,1.083197749770855
8206,,"7606 AMADOR VALLEY BL APT 204, DUBLIN, CA",,,,,,,,,,,,0.5668372297605098
8207,,"7606 AMADOR VALLEY BL APT 205, DUBLIN, CA",,,,,,,,,,,,0.5759002431458969
8208,,"7606 AMADOR VALLEY BL APT 207, DUBLIN, CA",,,,,,,,,,,,0.5755763886498808
8209,,"7606 AMADOR VALLEY BL APT 206, DUBLIN, CA",,,,,,,,,,,,0.5665803232857516
8210,,"7606 AMADOR VALLEY BL APT 208, DUBLIN, CA",,,,,,,,,,,,0.5662532372242304
8211,,"7606 AMADOR VALLEY BL APT 213, DUBLIN, CA",,,,,,,,,,,,0.5748372498048243
8212,,"7606 AMADOR VALLEY BL APT 215, DUBLIN, CA",,,,,,,,,,,,0.574663424702934
8213,,"7606 AMADOR VALLEY BL APT 310, DUBLIN, CA",,,,,,,,,,,,0.5671110346099284
8214,,"7606 AMADOR VALLEY BL APT 312, DUBLIN, CA",,,,,,,,,,,,0.5665910320565518
8215,,"7606 AMADOR VALLEY BL APT 318, DUBLIN, CA",,,,,,,,,,,,0.5665707594746521
8216,,"7606 AMADOR VALLEY BL APT 402, DUBLIN, CA",,,,,,,,,,,,0.5703043080348713
8217,,"7606 AMADOR VALLEY BL APT 404, DUBLIN, CA",,,,,,,,,,,,0.5699214493071981
8218,,"7606 AMADOR VALLEY BL APT 406, DUBLIN, CA",,,,,,,,,,,,0.5696667247839176
8219,,"7606 AMADOR VALLEY BL APT 408, DUBLIN, CA",,,,,,,,,,,,0.5693408567192595
8220,,"7567 AMADOR VALLEY BL STE 108, DUBLIN, CA",,,,,,,,,,,,0.6879423353209583
8221,,"7567 AMADOR VALLEY BL STE 109, DUBLIN, CA",,,,,,,,,,,,0.6917287211810093
8222,,"7567 AMADOR VALLEY BL STE 110, DUBLIN, CA",,,,,,,,,,,,0.6953679770453337
8223,,"7567 AMADOR VALLEY BL STE 111, DUBLIN, CA",,,,,,,,,,,,0.6985286319607819
8224,,"7567 AMADOR VALLEY BL STE 120, DUBLIN, CA",,,,,,,,,,,,0.7020334686456837
8225,,"7567 AMADOR VALLEY BL STE 202, DUBLIN, CA",,,,,,,,,,,,0.6739757273749525
8226,,"7567 AMADOR VALLEY BL STE 204, DUBLIN, CA",,,,,,,,,,,,0.6792151189273439
8227,,"7585 AMADOR VALLEY BL APT 14, DUBLIN, CA",,,,,,,,,,,,0.6725470338556485
8228,,"7585 AMADOR VALLEY BL APT 15, DUBLIN, CA",,,,,,,,,,,,0.6728954549657121
8229,,"7585 AMADOR VALLEY BL APT 16, DUBLIN, CA",,,,,,,,,,,,0.6731542759924325
8230,,"7585 AMADOR VALLEY BL APT 17, DUBLIN, CA",,,,,,,,,,,,0.6734616786454947
8231,,"7585 AMADOR VALLEY BL APT 18, DUBLIN, CA",,,,,,,,,,,,0.6737514306547578
8232,,"7581 AMADOR VALLEY BL APT 20, DUBLIN, CA",,,,,,,,,,,,0.6917861181913196
8233,,"7581 AMADOR VALLEY BL APT 25, DUBLIN, CA",,,,,,,,,,,,0.6948050010007821
8234,,"7575 AMADOR VALLEY BL APT 47, DUBLIN, CA",,,,,,,,,,,,0.7074822719873889
8235,,"7575 AMADOR VALLEY BL APT 48, DUBLIN, CA",,,,,,,,,,,,0.7119992120292897
8236,,"7575 AMADOR VALLEY BL APT 49, DUBLIN, CA",,,,,,,,,,,,0.7084446921639465
8237,,"7575 AMADOR VALLEY BL APT 50, DUBLIN, CA",,,,,,,,,,,,0.7124827643135464
8238,,"7575 AMADOR VALLEY BL APT 51, DUBLIN, CA",,,,,,,,,,,,0.7090368556458451
8239,,"7575 AMADOR VALLEY BL APT 52, DUBLIN, CA",,,,,,,,,,,,0.7132095158841595
8240,,"7575 AMADOR VALLEY BL APT 54, DUBLIN, CA",,,,,,,,,,,,0.7068014133491762
8241,,"7571 AMADOR VALLEY BL APT 77, DUBLIN, CA",,,,,,,,,,,,0.6617293643199084
8242,,"7571 AMADOR VALLEY BL APT 78, DUBLIN, CA",,,,,,,,,,,,0.6613152474785116
8243,,"7571 AMADOR VALLEY BL APT 79, DUBLIN, CA",,,,,,,,,,,,0.6608926626943737
8244,,"7571 AMADOR VALLEY BL APT 80, DUBLIN, CA",,,,,,,,,,,,0.6606157729195156
8245,,"7667 AMADOR VALLEY BL STE A, DUBLIN, CA",,,,,,,,,,,,0.6313103075970901
8246,,"7667 AMADOR VALLEY BL STE B, DUBLIN, CA",,,,,,,,,,,,0.6206785318682176
8247,,"7106 CROSS CREEK CI APT A, DUBLIN, CA",,,,,,,,,,,,1.2560641052597477
8248,,"7116 CROSS CREEK CI APT B, DUBLIN, CA",,,,,,,,,,,,1.247286547956604
8249,,"7118 CROSS CREEK CI APT A, DUBLIN, CA",,,,,,,,,,,,1.2256117271543074
8250,,"7118 CROSS CREEK CI APT C, DUBLIN, CA",,,,,,,,,,,,1.2270900772233382
8251,,"7118 CROSS CREEK CI APT D, DUBLIN, CA",,,,,,,,,,,,1.2308494707766318
8252,,"7118 CROSS CREEK CI APT B, DUBLIN, CA",,,,,,,,,,,,1.2295058875209766
8253,,"7120 CROSS CREEK CI APT B, DUBLIN, CA",,,,,,,,,,,,1.218869869586493
8254,,"7124 CROSS CREEK CI APT D, DUBLIN, CA",,,,,,,,,,,,1.1963964615354208
8255,,"7104 CROSS CREEK CI APT A, DUBLIN, CA",,,,,,,,,,,,1.2437103857198906
8256,,"6270 HOUSTON PL STE A, DUBLIN, CA",,,,,,,,,,,,0.527363895421707
8257,,"6270 HOUSTON PL STE B, DUBLIN, CA",,,,,,,,,,,,0.5182494361606459
8258,,"6310 HOUSTON PL STE A, DUBLIN, CA",,,,,,,,,,,,0.6024361027701812
8259,,"6310 HOUSTON PL STE B, DUBLIN, CA",,,,,,,,,,,,0.5964560586327766
8260,,"6253 DOUGHERTY RD APT 1204, DUBLIN, CA",,,,,,,,,,,,0.6864115761965728
8261,,"6253 DOUGHERTY RD APT 1104, DUBLIN, CA",,,,,,,,,,,,0.6858061079009404
8262,,"6253 DOUGHERTY RD APT 1105, DUBLIN, CA",,,,,,,,,,,,0.6793328662289284
8263,,"6253 DOUGHERTY RD APT 3307, DUBLIN, CA",,,,,,,,,,,,0.5926670970284503
8264,,"6253 DOUGHERTY RD APT 3207, DUBLIN, CA",,,,,,,,,,,,0.5927166843443098
8265,,"6253 DOUGHERTY RD APT 3308, DUBLIN, CA",,,,,,,,,,,,0.5934719219786829
8266,,"6253 DOUGHERTY RD APT 5104, DUBLIN, CA",,,,,,,,,,,,0.6004384458571809
8267,,"6253 DOUGHERTY RD APT 5204, DUBLIN, CA",,,,,,,,,,,,0.6020127790641926
8268,,"6253 DOUGHERTY RD APT 5201, DUBLIN, CA",,,,,,,,,,,,0.6046326415920299
8269,,"6253 DOUGHERTY RD APT 5301, DUBLIN, CA",,,,,,,,,,,,0.6061718115775508
8270,,"6253 DOUGHERTY RD APT 5302, DUBLIN, CA",,,,,,,,,,,,0.5995869901196013
8271,,"6253 DOUGHERTY RD APT 5202, DUBLIN, CA",,,,,,,,,,,,0.5986291250156555
8272,,"6253 DOUGHERTY RD APT 8202, DUBLIN, CA",,,,,,,,,,,,0.6708892484954686
8273,,"6253 DOUGHERTY RD APT 8305, DUBLIN, CA",,,,,,,,,,,,0.6720871163366552
8274,,"6253 DOUGHERTY RD APT 8103, DUBLIN, CA",,,,,,,,,,,,0.6758821436254295
8275,,"6253 DOUGHERTY RD APT 8203, DUBLIN, CA",,,,,,,,,,,,0.6722044627145866
8276,,"6253 DOUGHERTY RD APT 8204, DUBLIN, CA",,,,,,,,,,,,0.6804298509528013
8277,,"6253 DOUGHERTY RD APT 8104, DUBLIN, CA",,,,,,,,,,,,0.6794472825352099
8278,,"7000 VILLAGE PW STE F, DUBLIN, CA",,,,,,,,,,,,0.570880367183021
8279,,"7000 VILLAGE PW STE G, DUBLIN, CA",,,,,,,,,,,,0.5592207100484038
8280,,"7000 VILLAGE PW STE H, DUBLIN, CA",,,,,,,,,,,,0.5544533242493603
8281,,"7000 VILLAGE PW STE I, DUBLIN, CA",,,,,,,,,,,,0.5502418820676472
8282,,"7000 VILLAGE PW STE J, DUBLIN, CA",,,,,,,,,,,,0.5574417146754335
8283,,"7000 VILLAGE PW STE K, DUBLIN, CA",,,,,,,,,,,,0.5615455961431183
8284,,"7000 VILLAGE PW STE L, DUBLIN, CA",,,,,,,,,,,,0.5658045530812139
8285,,"7315 STARWARD DR APT 59, DUBLIN, CA",,,,,,,,,,,,0.6613731787612783
8286,,"7315 STARWARD DR APT 60, DUBLIN, CA",,,,,,,,,,,,0.6591330449235905
8287,,"7323 STARWARD DR APT 17, DUBLIN, CA",,,,,,,,,,,,0.6722659807992915
8288,,"7323 STARWARD DR APT 16, DUBLIN, CA",,,,,,,,,,,,0.6719767077100824
8289,,"7323 STARWARD DR APT 15, DUBLIN, CA",,,,,,,,,,,,0.6714248264481608
8290,,"7323 STARWARD DR APT 18, DUBLIN, CA",,,,,,,,,,,,0.6728709537481262
8291,,"7323 STARWARD DR APT 23, DUBLIN, CA",,,,,,,,,,,,0.6749227187737169
8292,,"5200 IRONHORSE PW APT 130, DUBLIN, CA",,,,,,,,,,,,0.10023860960801502
8293,,"5200 IRONHORSE PW APT 132, DUBLIN, CA",,,,,,,,,,,,0.10537005252708677
8294,,"5200 IRONHORSE PW APT 131, DUBLIN, CA",,,,,,,,,,,,0.09593275812736574
8295,,"5200 IRONHORSE PW APT 138, DUBLIN, CA",,,,,,,,,,,,0.1129021049111034
8296,,"5200 IRONHORSE PW APT 140, DUBLIN, CA",,,,,,,,,,,,0.11395297553816836
8297,,"5200 IRONHORSE PW APT 142, DUBLIN, CA",,,,,,,,,,,,0.11600959373898892
8298,,"5200 IRONHORSE PW APT 167, DUBLIN, CA",,,,,,,,,,,,0.07429944567150472
8299,,"5200 IRONHORSE PW APT 169, DUBLIN, CA",,,,,,,,,,,,0.07125126780995468
8300,,"5200 IRONHORSE PW APT 262, DUBLIN, CA",,,,,,,,,,,,0.0833686080670526
8301,,"5200 IRONHORSE PW APT 353, DUBLIN, CA",,,,,,,,,,,,0.0999141178914037
8302,,"5200 IRONHORSE PW APT 355, DUBLIN, CA",,,,,,,,,,,,0.09564818623674083
8303,,"5200 IRONHORSE PW APT 357, DUBLIN, CA",,,,,,,,,,,,0.08969484734103254
8304,,"5200 IRONHORSE PW APT 323, DUBLIN, CA",,,,,,,,,,,,0.08501583930884668
8305,,"5200 IRONHORSE PW APT 325, DUBLIN, CA",,,,,,,,,,,,0.08872357967862493
8306,,"5200 IRONHORSE PW APT 327, DUBLIN, CA",,,,,,,,,,,,0.08973466386505961
8307,,"5200 IRONHORSE PW APT 374, DUBLIN, CA",,,,,,,,,,,,0.06204747382318278
8308,,"5200 IRONHORSE PW APT 371, DUBLIN, CA",,,,,,,,,,,,0.07112627702133352
8309,,"5200 IRONHORSE PW APT 440, DUBLIN, CA",,,,,,,,,,,,0.115062672741832
8310,,"5200 IRONHORSE PW APT 466, DUBLIN, CA",,,,,,,,,,,,0.07122572837111625
8311,,"5200 IRONHORSE PW APT 470, DUBLIN, CA",,,,,,,,,,,,0.06361021832746798
8312,,"5200 IRONHORSE PW APT 411, DUBLIN, CA",,,,,,,,,,,,0.05459711369017433
8313,,"5200 IRONHORSE PW APT 413, DUBLIN, CA",,,,,,,,,,,,0.05808493865106507
8314,,"5200 IRONHORSE PW APT 415, DUBLIN, CA",,,,,,,,,,,,0.06192792831675915
8315,,"5200 IRONHORSE PW APT 430, DUBLIN, CA",,,,,,,,,,,,0.10057658410892267
8316,,"5200 IRONHORSE PW APT 543, DUBLIN, CA",,,,,,,,,,,,0.10743806448827654
8317,,"5200 IRONHORSE PW APT 545, DUBLIN, CA",,,,,,,,,,,,0.10917578571275276
8318,,"5200 IRONHORSE PW APT 547, DUBLIN, CA",,,,,,,,,,,,0.11115355978531972
8319,,"5200 IRONHORSE PW APT 546, DUBLIN, CA",,,,,,,,,,,,0.11991854369776468
8320,,"5200 IRONHORSE PW APT 544, DUBLIN, CA",,,,,,,,,,,,0.11891175805484724
8321,,"5200 IRONHORSE PW APT 548, DUBLIN, CA",,,,,,,,,,,,0.12195135177612272
8322,,"7550 SAINT PATRICK WY APT 504, DUBLIN, CA",,,,,,,,,,,,0.11666069687446938
8323,,"7550 SAINT PATRICK WY APT 308, DUBLIN, CA",,,,,,,,,,,,0.11712838379542832
8324,,"7550 SAINT PATRICK WY APT 408, DUBLIN, CA",,,,,,,,,,,,0.11763646908786295
8325,,"7550 SAINT PATRICK WY APT 508, DUBLIN, CA",,,,,,,,,,,,0.11821997299938206
8326,,"7550 SAINT PATRICK WY APT 310, DUBLIN, CA",,,,,,,,,,,,0.11829676074309366
8327,,"7550 SAINT PATRICK WY APT 410, DUBLIN, CA",,,,,,,,,,,,0.11879238977210704
8328,,"7550 SAINT PATRICK WY APT 521, DUBLIN, CA",,,,,,,,,,,,0.15646583105756778
8329,,"7550 SAINT PATRICK WY APT 621, DUBLIN, CA",,,,,,,,,,,,0.15708948929175515
8330,,"7550 SAINT PATRICK WY APT 223, DUBLIN, CA",,,,,,,,,,,,0.1596247005374966
8331,,"7550 SAINT PATRICK WY APT 323, DUBLIN, CA",,,,,,,,,,,,0.16025658192922665
8332,,"7550 SAINT PATRICK WY APT 423, DUBLIN, CA",,,,,,,,,,,,0.16075908708453715
8333,,"7550 SAINT PATRICK WY APT 523, DUBLIN, CA",,,,,,,,,,,,0.16134279171182694
8334,,"7550 SAINT PATRICK WY APT 326, DUBLIN, CA",,,,,,,,,,,,0.17479169977177114
8335,,"7550 SAINT PATRICK WY APT 426, DUBLIN, CA",,,,,,,,,,,,0.1752885341166711
8336,,"7550 SAINT PATRICK WY APT 526, DUBLIN, CA",,,,,,,,,,,,0.17587454226422078
8337,,"7550 SAINT PATRICK WY APT 345, DUBLIN, CA",,,,,,,,,,,,0.1639057437638135
8338,,"7550 SAINT PATRICK WY APT 445, DUBLIN, CA",,,,,,,,,,,,0.1645413607903624
8339,,"7550 SAINT PATRICK WY APT 545, DUBLIN, CA",,,,,,,,,,,,0.16505214637863566
8340,,"7550 SAINT PATRICK WY APT 456, DUBLIN, CA",,,,,,,,,,,,0.16275560914381298
8341,,"7550 SAINT PATRICK WY APT 556, DUBLIN, CA",,,,,,,,,,,,0.16335300257977725
8342,,"7550 SAINT PATRICK WY APT 156, DUBLIN, CA",,,,,,,,,,,,0.1611329656003943
8343,,"7550 SAINT PATRICK WY APT 258, DUBLIN, CA",,,,,,,,,,,,0.15662374067316304
8344,,"7550 SAINT PATRICK WY APT 358, DUBLIN, CA",,,,,,,,,,,,0.15724651077668814
8345,,"7550 SAINT PATRICK WY APT 458, DUBLIN, CA",,,,,,,,,,,,0.1577531554468816
8346,,"7550 SAINT PATRICK WY APT 363, DUBLIN, CA",,,,,,,,,,,,0.1385364537979195
8347,,"7550 SAINT PATRICK WY APT 463, DUBLIN, CA",,,,,,,,,,,,0.1391658345179427
8348,,"7550 SAINT PATRICK WY APT 563, DUBLIN, CA",,,,,,,,,,,,0.1396722058295707
8349,,"7550 SAINT PATRICK WY APT 663, DUBLIN, CA",,,,,,,,,,,,0.14027212801500685
8350,,"7550 SAINT PATRICK WY APT 457, DUBLIN, CA",,,,,,,,,,,,0.15556321125107522
8351,,"7550 SAINT PATRICK WY APT 557, DUBLIN, CA",,,,,,,,,,,,0.15607055726950253
8352,,"7550 SAINT PATRICK WY APT 442, DUBLIN, CA",,,,,,,,,,,,0.1443219826975014
8353,,"7550 SAINT PATRICK WY APT 542, DUBLIN, CA",,,,,,,,,,,,0.1448317176626878
8354,,"7550 SAINT PATRICK WY APT 642, DUBLIN, CA",,,,,,,,,,,,0.14543028008932335
8355,,"7550 SAINT PATRICK WY APT 242, DUBLIN, CA",,,,,,,,,,,,0.14320062322661584
8356,,"7550 SAINT PATRICK WY APT 344, DUBLIN, CA",,,,,,,,,,,,0.1386654157188256
8357,,"7550 SAINT PATRICK WY APT 444, DUBLIN, CA",,,,,,,,,,,,0.13930319904328206
8358,,"5191 DEMARCUS BL APT 111, DUBLIN, CA",,,,,,,,,,,,0.039172138140050126
8359,,"5191 DEMARCUS BL APT 113, DUBLIN, CA",,,,,,,,,,,,0.033722076233063364
8360,,"5191 DEMARCUS BL APT 115, DUBLIN, CA",,,,,,,,,,,,0.033040342892399405
8361,,"5191 DEMARCUS BL APT 117, DUBLIN, CA",,,,,,,,,,,,0.03481961590319773
8362,,"5191 DEMARCUS BL APT 119, DUBLIN, CA",,,,,,,,,,,,0.0257022681031644
8363,,"5191 DEMARCUS BL APT 121, DUBLIN, CA",,,,,,,,,,,,0.02105773426445243
8364,,"5191 DEMARCUS BL APT 148, DUBLIN, CA",,,,,,,,,,,,0.05788540818326419
8365,,"5191 DEMARCUS BL APT 166, DUBLIN, CA",,,,,,,,,,,,0.0606807950397936
8366,,"5191 DEMARCUS BL APT 167, DUBLIN, CA",,,,,,,,,,,,0.04916078993246753
8367,,"5191 DEMARCUS BL APT 168, DUBLIN, CA",,,,,,,,,,,,0.05613987640307035
8368,,"5191 DEMARCUS BL APT 169, DUBLIN, CA",,,,,,,,,,,,0.04564448060611416
8369,,"5191 DEMARCUS BL APT 170, DUBLIN, CA",,,,,,,,,,,,0.05226840986485822
8370,,"5191 DEMARCUS BL APT 223, DUBLIN, CA",,,,,,,,,,,,0.016791842059644492
8371,,"5191 DEMARCUS BL APT 227, DUBLIN, CA",,,,,,,,,,,,0.01613919054851349
8372,,"5191 DEMARCUS BL APT 229, DUBLIN, CA",,,,,,,,,,,,0.01867056335161275
8373,,"5191 DEMARCUS BL APT 231, DUBLIN, CA",,,,,,,,,,,,0.023380972373421675
8374,,"5191 DEMARCUS BL APT 259, DUBLIN, CA",,,,,,,,,,,,0.05205999110323435
8375,,"5191 DEMARCUS BL APT 261, DUBLIN, CA",,,,,,,,,,,,0.05541542438205331
8376,,"5191 DEMARCUS BL APT 271, DUBLIN, CA",,,,,,,,,,,,0.04303142790057933
8377,,"5191 DEMARCUS BL APT 266, DUBLIN, CA",,,,,,,,,,,,0.0603376454616679
8378,,"5191 DEMARCUS BL APT 268, DUBLIN, CA",,,,,,,,,,,,0.05576436833281785
8379,,"5191 DEMARCUS BL APT 270, DUBLIN, CA",,,,,,,,,,,,0.051863015357353895
8380,,"5191 DEMARCUS BL APT 274, DUBLIN, CA",,,,,,,,,,,,0.04225999587174002
8381,,"5191 DEMARCUS BL APT 275, DUBLIN, CA",,,,,,,,,,,,0.03551582077857236
